gene,name,fluxes,essential,interesting
b1441,ydcT,0.9823718127269752,false,false
b4197,ulaE,0.9823718127269752,false,false
b0855,potG,0.9823718127269752,false,false
b2882,xanQ,0.9823718127269752,false,false
b1126,potA,0.9823718127269752,false,false
b3565,xylA,0.9823718127269783,false,false
b3579,yiaO,0.9823718127269752,false,false
b0854,potF,0.9823718127269752,false,false
b3578,yiaN,0.9823718127269752,false,false
b1440,ydcS,0.9823718127269752,false,false
b3577,yiaM,0.9823718127269752,false,false
b1125,potB,0.9823718127269752,false,false
b3567,xylG,0.9823718127269752,false,false
b1296,puuP,0.9823718127269752,false,false
b3566,xylF,0.9823718127269752,false,false
b2407,xapA,0.9823718127269783,false,false
b3568,xylH,0.9823718127269752,false,false
b4031,xylE,0.9823718127269752,false,false
b1636,pdxY,0.9823718127269752,false,false
b3826,yigL,0.9823718127269752,false,false
b1858,znuC,0.9823718127269752,false,false
b1676,pykF,0.9823718127269752,false,false
b1859,znuB,0.9823718127269752,false,false
b1857,znuA,0.9823718127269752,false,false
b1854,pykA,0.9823718127269752,false,false
b3831,udp,0.9823718127269823,false,false
b1012,rutA,0.9823718127269752,false,false
b1007,rutF,0.9823718127269752,false,false
b3029,ygiN,0.9823718127269806,false,false
b1692,ydiB,0.9823718127269752,false,false
b0750,nadA,0.0,true,false
b4094,phnN,0.9823718127269794,false,false
b1662,ribC,-1.5027677618610965e-31,true,false
b0415,ribE,-1.5027677618610965e-31,true,false
b3752,rbsK,0.9823718127269752,false,false
b0063,araB,0.9823718127269752,false,false
b0061,araD,0.9823718127269752,false,false
b4198,ulaF,0.9823718127269752,false,false
b3583,sgbE,0.9823718127269752,false,false
b3629,waaS,0.9823718127269752,false,false
b2687,luxS,-1.2072234353617476e-29,true,false
b3749,rbsA,0.9823718127269752,false,false
b3750,rbsC,0.9823718127269752,false,false
b3751,rbsB,0.9823718127269752,false,false
b3748,rbsD,0.9823718127269752,false,false
b3904,rhaB,0.9823718127269752,false,false
b3902,rhaD,0.9823718127269752,false,false
b2234,nrdA,0.9823718127269752,false,false
b2235,nrdB,0.9823718127269752,false,false
b2676,nrdF,0.9823718127269805,false,false
b2675,nrdE,0.9823718127269805,false,false
b4238,nrdD,0.9822634765924315,false,false
b4237,nrdG,0.9823718127269752,false,false
b3386,rpe,0.9823718127269752,false,false
b4301,sgcE,0.9823718127269752,false,false
b2914,rpiA,0.9823718127269752,false,false
b0638,cobC,0.9823718127269752,false,false
b1679,sufE,0.9823718127269755,false,false
b1682,sufC,0.9823718127269826,false,false
b1681,sufD,0.9823718127269826,false,false
b1680,sufS,0.9823718127269755,false,false
b1683,sufB,0.9823718127269826,false,false
b1684,sufA,0.9823718127269826,false,false
b0222,gmhA,0.9823718127269752,false,false
b1745,astB,0.9823718127269752,false,false
